,typecode,generated,CAS,altitude
73,A321,generated,249.60664049522163,8623.371586310002
74,A321,generated,249.83923282623292,8706.244421764255
75,A321,generated,250.09543144580016,8785.314858096408
76,A321,generated,250.44320189682477,8873.708229300903
77,A321,generated,250.80501413836922,8953.260641007571
78,A321,generated,251.32548149738116,9028.893558211179
79,A321,generated,251.57301233429268,9115.219646776337
80,A321,generated,252.09402218061624,9194.39766380074
81,A321,generated,252.45020110926677,9275.40607129913
82,A321,generated,252.86937550810194,9353.95419569507
83,A321,generated,253.42279793650835,9431.977012775853
84,A321,generated,253.94235907485805,9504.838965347133
85,A321,generated,254.50223284849187,9573.999990435728
86,A321,generated,255.11624965077823,9646.248048385149
87,A321,generated,255.71743706772008,9716.495408646102
88,A321,generated,256.28992674522794,9790.03791277384
89,A321,generated,256.87175853768576,9862.78846548808
90,A321,generated,257.5200502769234,9930.173366523035
91,A321,generated,258.07982960337216,10001.968448473743
92,A321,generated,258.7517319748082,10071.442043029156
93,A321,generated,259.43287801054333,10136.45444235261
94,A321,generated,260.00424247820354,10196.366112274485
95,A321,generated,260.75272320619564,10261.336826977287
96,A321,generated,261.47448915304597,10327.07596548808
97,A321,generated,262.28067075591724,10387.718198292525
98,A321,generated,263.02972008616655,10451.882146021262
99,A321,generated,263.74186796208016,10518.414046895135
100,A321,generated,264.54874253420485,10575.137145115174
101,A321,generated,265.3314533351623,10634.481926043009
102,A321,generated,266.1483771333989,10695.445893403672
103,A321,generated,266.8984381292284,10750.457485804607
104,A321,generated,267.697862479613,10817.137393786243
105,A321,generated,268.4607242859516,10877.732962508055
106,A321,generated,269.25263320293624,10941.987420465528
107,A321,generated,270.0092395900451,11004.942657659472
108,A321,generated,270.762225986756,11064.403850374516
109,A321,generated,271.54076003241784,11116.582107260792
110,A321,generated,272.28991250893506,11171.972989489368
111,A321,generated,272.95008123338835,11227.284939292043
112,A321,generated,273.66667077762565,11286.281717139174
113,A321,generated,274.24954731734755,11353.833421593106
114,A321,generated,275.1062234622916,11406.58855030807
115,A321,generated,275.85890787655546,11458.343395618556
116,A321,generated,276.5837909029931,11515.122532417849
117,A321,generated,277.3398846341163,11573.286545082958
118,A321,generated,278.1827791351633,11627.975001510149
119,A321,generated,278.833845221136,11692.459420304445
120,A321,generated,279.49211296789423,11756.017507651417
121,A321,generated,280.2937805175781,11805.141843186211
122,A321,generated,281.1507889737788,11852.58667092864
123,A321,generated,281.84376739816565,11908.250714300097
124,A321,generated,282.60636121612237,11958.624124114047
125,A321,generated,283.28701193897996,12012.44089229623
126,A321,generated,283.91997137954553,12065.603229200226
127,A321,generated,284.6277020955823,12126.935329917043
128,A321,generated,285.2987439499688,12181.139269893685
129,A321,generated,285.7148148212236,12250.076470884344
130,A321,generated,286.2058856138249,12306.053490455863
131,A321,generated,286.8200281831407,12363.03734143444
132,A321,generated,287.43763366384604,12413.56335675741
133,A321,generated,287.85740628586603,12480.161354300903
134,A321,generated,288.2752430394753,12551.137591615658
135,A321,generated,288.9005384936775,12609.150154035116
136,A321,generated,289.47835447960296,12659.179385470361
137,A321,generated,289.8238906703044,12725.78752189715
138,A321,generated,290.22337226474406,12790.640633557507
139,A321,generated,290.60940984352345,12854.271586561694
140,A321,generated,290.965712934671,12915.439550277868
141,A321,generated,291.3515802127799,12975.449851502093
142,A321,generated,291.7704914210998,13035.205540230349
143,A321,generated,292.17141151034957,13099.725334246134
144,A321,generated,292.53132821309197,13161.311151941043
145,A321,generated,292.87035012785924,13222.023873932829
146,A321,generated,293.12152102755516,13288.850449017396
147,A321,generated,293.34715093239066,13352.586150430896
148,A321,generated,293.5257167304914,13416.464540210212
149,A321,generated,293.85558975848954,13478.079086461017
150,A321,generated,294.125119490476,13542.619820191689
151,A321,generated,294.4249994808866,13610.013661807345
152,A321,generated,294.6569349780525,13673.811702641753
153,A321,generated,294.8511795122599,13740.536629399565
154,A321,generated,295.05411496506525,13804.279432284955
155,A321,generated,295.29374436840567,13869.847996536726
156,A321,generated,295.4155991780389,13938.170645235985
157,A321,generated,295.43319748554035,14007.788241482764
158,A321,generated,295.49495732415585,14079.517777464562
159,A321,generated,295.7250248623877,14143.08098673083
160,A321,generated,295.8793204238734,14209.887382711824
161,A321,generated,296.06386843809145,14274.091595018524
162,A321,generated,296.25878231402527,14339.415215246456
163,A321,generated,296.4057083444497,14404.330178801547
164,A321,generated,296.5466604960333,14472.33241080058
165,A321,generated,296.75573112251834,14536.875250684601
166,A321,generated,296.85274974390404,14602.550149001288
167,A321,generated,296.98603625739975,14669.139199923486
168,A321,generated,297.15012597152867,14730.029875261758
169,A321,generated,297.19357888133254,14799.405268907056
170,A321,generated,297.33340443090066,14869.99132872906
171,A321,generated,297.40804625835614,14938.884607562823
172,A321,generated,297.65781603940985,14999.123945916559
173,A321,generated,297.80965898651436,15065.666230569426
174,A321,generated,297.9676478592391,15131.633807184278
175,A321,generated,298.0721906996265,15196.912081185566
176,A321,generated,298.11624692936533,15267.982039807506
177,A321,generated,298.03250778040933,15341.17976653109
178,A321,generated,298.09477369170827,15410.561654820393
179,A321,generated,298.233123826489,15473.952707695715
180,A321,generated,298.3525618091072,15536.047319486952
181,A321,generated,298.4907646572467,15602.061026598743
182,A321,generated,298.5271358057396,15668.882372040109
183,A321,generated,298.58415387340426,15733.308285679768
184,A321,generated,298.64983544103876,15799.296530182828
185,A321,generated,298.6296527351301,15867.729654780122
186,A321,generated,298.57094303406393,15934.95958138692
187,A321,generated,298.59276627216144,16001.421235200547
188,A321,generated,298.5064419775894,16070.81072205219
189,A321,generated,298.4904048880351,16141.761927150452
190,A321,generated,298.5690335381891,16206.379180090205
191,A321,generated,298.7073175331981,16268.998967058635
192,A321,generated,298.7712007188305,16335.858488039627
193,A321,generated,298.77539738920547,16406.00891843186
194,A321,generated,298.78480617877136,16475.666895538016
195,A321,generated,298.8090540227202,16544.844703406896
196,A321,generated,298.8521978476613,16613.789751127577
197,A321,generated,298.946101080511,16678.694937479864
198,A321,generated,299.08637583624454,16740.035809137404
199,A321,generated,299.17147575457074,16806.25249476482
200,A321,generated,299.27206486967424,16872.280962065077
201,A321,generated,299.3725614567393,16935.025511436856
202,A321,generated,299.4598523169449,16998.478569990337
203,A321,generated,299.54277655218067,17063.634785256927
204,A321,generated,299.62664765033526,17128.65020789707
205,A321,generated,299.7229454433795,17192.370237999356
206,A321,generated,299.83419263387464,17256.445518383538
207,A321,generated,299.94455393368435,17319.809125322165
208,A321,generated,299.9787086408163,17385.61178167284
209,A321,generated,300.0231367917405,17451.79037381202
210,A321,generated,300.11589448279943,17515.253922358246
211,A321,generated,300.2189984980318,17578.817912371134
212,A321,generated,300.2930911506574,17644.480902665913
213,A321,generated,300.3721144214119,17709.854592864045
214,A321,generated,300.39692253820675,17775.19292042526
215,A321,generated,300.440788756695,17835.833257490336
216,A321,generated,300.5014565379349,17895.351283122585
217,A321,generated,300.5517428997866,17958.83202017558
218,A321,generated,300.527029544791,18028.3479623067
219,A321,generated,300.59980896625325,18088.903288599387
220,A321,generated,300.6594818272541,18151.391491825063
221,A321,generated,300.6919719106143,18213.368846649486
222,A321,generated,300.66641573561833,18277.54256906411
223,A321,generated,300.6973834480207,18343.34529739852
224,A321,generated,300.67163559431884,18406.9958838394
225,A321,generated,300.73208751875103,18472.949300298
226,A321,generated,300.7420534428862,18535.301203084728
227,A321,generated,300.7711677158002,18598.067518222455
228,A321,generated,300.81390516143483,18663.37953044459
229,A321,generated,300.794314213389,18731.112937942977
230,A321,generated,300.82109936586363,18792.786706668816
231,A321,generated,300.866859876495,18852.075940822328
232,A321,generated,300.8867854796734,18915.243924673807
233,A321,generated,300.94284875614125,18979.81070896424
234,A321,generated,300.9983325604311,19040.629113643685
235,A321,generated,301.0498899322195,19100.867772430734
236,A321,generated,301.0834822664556,19162.766793351322
237,A321,generated,301.09199122792666,19227.77171442091
238,A321,generated,301.11270641838155,19285.68864066527
239,A321,generated,301.14618146444104,19352.021338394006
240,A321,generated,301.18541465837933,19414.012727528996
241,A321,generated,301.2495632840186,19477.094524706026
242,A321,generated,301.2926112224146,19540.83380164707
243,A321,generated,301.35964709409734,19598.89622815319
244,A321,generated,301.1927812416856,19664.53100711913
245,A321,generated,301.34878618855123,19718.372170692634
246,A321,generated,301.39853654026,19775.968426160576
247,A321,generated,301.39783901813604,19839.479328250098
248,A321,generated,301.40944402079936,19900.308256795583
249,A321,generated,301.38548367265344,19954.86564835258
0,A21N,generated,161.8935155955668,3459.635691996153
1,A21N,generated,163.42314226954116,3514.5452599539976
2,A21N,generated,164.78538836561484,3565.6444392944954
3,A21N,generated,166.49879725887087,3622.19178522565
4,A21N,generated,168.3557449805555,3674.351277462722
5,A21N,generated,170.3765026189349,3720.991980290292
6,A21N,generated,172.20708426073722,3773.3947129302824
7,A21N,generated,174.15631487696305,3827.0914483859456
8,A21N,generated,176.53125759066663,3875.681159283788
9,A21N,generated,178.6708841469082,3925.152307066942
10,A21N,generated,180.9716733593626,3977.612763969305
11,A21N,generated,183.2906971423154,4021.613851324556
12,A21N,generated,185.59204461731886,4066.7470621331695
13,A21N,generated,187.89112910546626,4118.583284174731
14,A21N,generated,190.1876718976171,4174.878526035057
15,A21N,generated,192.49755405484117,4238.586313749207
16,A21N,generated,194.7050940111809,4307.952667453204
17,A21N,generated,196.7766008096298,4386.477979507059
18,A21N,generated,198.9010302548481,4457.481108224936
19,A21N,generated,201.10119956544207,4519.292171884915
20,A21N,generated,203.27444844512164,4577.168462979854
21,A21N,generated,205.51284262565187,4636.001088842401
22,A21N,generated,207.7306348151967,4693.040590051951
23,A21N,generated,209.92253569782082,4752.617774924651
24,A21N,generated,212.05417705865077,4813.182275886342
25,A21N,generated,214.05996014745102,4873.780054578442
26,A21N,generated,216.0400422691694,4937.854051495083
27,A21N,generated,218.11354384059229,4996.462549819559
28,A21N,generated,220.15819770309525,5053.92750758447
29,A21N,generated,222.08515025492247,5118.6939212702255
30,A21N,generated,223.86228007205247,5186.398607530933
31,A21N,generated,225.53244495682304,5255.584480587722
32,A21N,generated,227.07789408882257,5333.498735673778
33,A21N,generated,228.52030040140684,5415.294200606758
34,A21N,generated,229.9010039198822,5500.788558603665
35,A21N,generated,231.14536766400798,5589.041154177903
36,A21N,generated,232.28870039421895,5670.626306214308
37,A21N,generated,233.3053902563105,5752.210032568607
38,A21N,generated,234.31787549323843,5831.185970217322
39,A21N,generated,235.21549049028891,5908.9187861873415
40,A21N,generated,236.0593130508655,5994.346697533312
41,A21N,generated,236.80459241528197,6081.45578997462
42,A21N,generated,237.4789045149905,6169.425914597874
43,A21N,generated,238.10374686149171,6259.946255601602
44,A21N,generated,238.698077082755,6351.673359920289
45,A21N,generated,239.15413511634478,6443.3243087226365
46,A21N,generated,239.55560267104715,6538.48012943171
47,A21N,generated,239.96675644308178,6631.968541798858
48,A21N,generated,240.31420655226344,6727.064878698049
49,A21N,generated,240.6074657614461,6825.8015431670365
50,A21N,generated,240.87864915876824,6926.760049175127
51,A21N,generated,241.13855810794735,7028.81060983106
52,A21N,generated,241.3458807465994,7129.244204572494
53,A21N,generated,241.5700800861804,7227.973714110089
54,A21N,generated,241.7969914625139,7325.499563273319
55,A21N,generated,242.00156578412515,7418.806315930362
56,A21N,generated,242.2306082323723,7506.800099639118
57,A21N,generated,242.43154735274726,7594.378857669733
58,A21N,generated,242.61328290755372,7682.216743833281
59,A21N,generated,242.81736555535176,7772.127106301555
60,A21N,generated,242.98231627178677,7859.941663031409
61,A21N,generated,243.17265206738776,7951.095122640387
62,A21N,generated,243.40160491478625,8042.365529326618
63,A21N,generated,243.65347946864094,8131.254473350254
64,A21N,generated,243.90064729797052,8221.295884061707
65,A21N,generated,244.13588541873216,8308.931034363102
66,A21N,generated,244.3899219648487,8399.101763761104
67,A21N,generated,244.70603154371233,8485.107351978902
68,A21N,generated,245.01357496232552,8571.193221069956
69,A21N,generated,245.3172942185765,8654.559485049174
70,A21N,generated,245.63959067097775,8734.99050751507
71,A21N,generated,245.97788491805798,8816.00890654743
72,A21N,generated,246.30016938030417,8893.864788725412
73,A21N,generated,246.649185769328,8972.951963535057
74,A21N,generated,247.01046720398259,9049.212773635787
75,A21N,generated,247.31873463277284,9126.869977891021
76,A21N,generated,247.6772354358344,9199.436317219226
77,A21N,generated,248.03982517610348,9272.607203759519
78,A21N,generated,248.40899047851562,9345.433766259517
79,A21N,generated,248.79949670781943,9417.573853406568
80,A21N,generated,249.22923853530497,9491.643204215577
81,A21N,generated,249.69742690342937,9555.495510291084
82,A21N,generated,250.1979823698247,9622.351847537278
83,A21N,generated,250.7414531262393,9690.848493516021
84,A21N,generated,251.21812296446205,9756.623532181948
85,A21N,generated,251.77624872662693,9819.133937777602
86,A21N,generated,252.36311922799513,9883.679522426237
87,A21N,generated,252.89841037498513,9946.069243734137
88,A21N,generated,253.49640408433635,10006.767292096289
89,A21N,generated,254.1429175052546,10065.299050206218
90,A21N,generated,254.77582270433456,10124.45379025222
91,A21N,generated,255.38646232488796,10183.65543553696
92,A21N,generated,256.03294577041856,10240.206321383248
93,A21N,generated,256.6580836107283,10297.807707407996
94,A21N,generated,257.32369494752834,10352.788186072336
95,A21N,generated,257.9704135333221,10404.973052327887
96,A21N,generated,258.6407843420348,10460.106841886103
97,A21N,generated,259.38136722158055,10508.639004005394
98,A21N,generated,260.06545698291757,10557.96552734375
99,A21N,generated,260.7174620652562,10610.81117593988
100,A21N,generated,261.4041282847448,10661.014066961454
101,A21N,generated,262.1611178480429,10705.065943746034
102,A21N,generated,262.89934949536007,10746.330105389436
103,A21N,generated,263.6328681132515,10795.487978862628
104,A21N,generated,264.3279849599461,10847.179386599779
105,A21N,generated,265.12138005755276,10895.848913884041
106,A21N,generated,265.8183365565266,10945.950958716689
107,A21N,generated,266.5269944863876,10990.391095931154
108,A21N,generated,267.1967466557692,11038.053786286484
109,A21N,generated,267.8993524386798,11083.277947037595
110,A21N,generated,268.57745869438054,11129.38725313293
111,A21N,generated,269.24048711321683,11175.672014792195
112,A21N,generated,269.8854363301079,11220.894591727474
113,A21N,generated,270.52439136795584,11264.909216866276
114,A21N,generated,271.14423553931533,11311.122450527442
115,A21N,generated,271.7938151403127,11349.023742861675
116,A21N,generated,272.44935420467164,11388.004677089943
117,A21N,generated,273.03263859627816,11430.710712940197
118,A21N,generated,273.6044454196988,11476.10227930679
119,A21N,generated,274.2009329548947,11519.773590180837
120,A21N,generated,274.7375253900054,11562.80024686707
121,A21N,generated,275.28626805029546,11607.09219592719
122,A21N,generated,275.796590350001,11654.451437579315
123,A21N,generated,276.3069939472954,11697.505808811866
124,A21N,generated,276.8145319440038,11740.70098647684
125,A21N,generated,277.3637951226404,11784.312269491593
126,A21N,generated,277.89227992023916,11825.336908113895
127,A21N,generated,278.35557652197514,11869.155139593908
128,A21N,generated,278.7674108669843,11915.537189681156
129,A21N,generated,279.1787750708875,11965.193070867703
130,A21N,generated,279.5829036499643,12011.16598885628
131,A21N,generated,279.9681366431532,12052.673509874683
132,A21N,generated,280.3030007609256,12100.904500118972
133,A21N,generated,280.6236290016755,12147.878695074556
134,A21N,generated,280.9836892684704,12196.605005750318
135,A21N,generated,281.36366120159323,12243.30819965498
136,A21N,generated,281.7084003429122,12286.923190137215
137,A21N,generated,282.012358565742,12331.775411940831
138,A21N,generated,282.32765298446424,12374.340773715101
139,A21N,generated,282.62318629540766,12419.172665668622
140,A21N,generated,282.8980651080911,12466.396902264436
141,A21N,generated,283.16355242269293,12514.248122719702
142,A21N,generated,283.4497705449913,12559.009628807107
143,A21N,generated,283.7471338882059,12609.833419257615
144,A21N,generated,283.9768860637839,12653.962590716212
145,A21N,generated,284.2027504083469,12700.554542750635
146,A21N,generated,284.4209972555867,12743.952869210025
147,A21N,generated,284.64814533679015,12791.687712166879
148,A21N,generated,284.8540735544892,12842.588685755076
149,A21N,generated,285.0955290973489,12890.14794426158
150,A21N,generated,285.26649162176295,12942.322222993338
151,A21N,generated,285.44203880038964,12996.225871470495
152,A21N,generated,285.6081212852207,13046.68239361913
153,A21N,generated,285.78068779495163,13097.35478019908
154,A21N,generated,285.98334053155736,13146.792708002855
155,A21N,generated,286.1487735651471,13196.268373750792
156,A21N,generated,286.28755164751544,13248.566640724144
157,A21N,generated,286.3973801975928,13301.264179489213
158,A21N,generated,286.4980393772803,13357.729848608027
159,A21N,generated,286.6142462406062,13412.343862032043
160,A21N,generated,286.7764036226999,13462.00691376507
161,A21N,generated,286.8998462657638,13511.242454195748
162,A21N,generated,287.041446557989,13564.034806273794
163,A21N,generated,287.1884083084649,13616.056038824556
164,A21N,generated,287.3250395024488,13667.107650896256
165,A21N,generated,287.46791028637574,13719.393171002537
166,A21N,generated,287.59906442709985,13773.623203521574
167,A21N,generated,287.72886137211987,13823.719002815673
168,A21N,generated,287.84350204855053,13878.786479814404
169,A21N,generated,287.9719472662446,13934.614998413706
170,A21N,generated,288.09739641683353,13989.325359890545
171,A21N,generated,288.1947810758794,14042.344547608662
172,A21N,generated,288.3382728228109,14094.397907082805
173,A21N,generated,288.47143556236614,14147.44944876269
174,A21N,generated,288.5738826383794,14204.891148477158
175,A21N,generated,288.7063883515179,14264.415670110247
176,A21N,generated,288.8154275342293,14321.396074417036
177,A21N,generated,288.92398120860764,14379.34244229854
178,A21N,generated,289.1246704566297,14427.450449615324
179,A21N,generated,289.2662412382019,14479.456365502063
180,A21N,generated,289.39629516601565,14534.576085620241
181,A21N,generated,289.5130813056442,14590.497549670843
182,A21N,generated,289.6805534401521,14645.508915470336
183,A21N,generated,289.8505943182156,14698.355746351523
184,A21N,generated,290.00122211282024,14753.245646117544
185,A21N,generated,290.1552368318974,14808.028349559803
186,A21N,generated,290.3191614451142,14861.753358978427
187,A21N,generated,290.5037418268659,14913.440708776174
188,A21N,generated,290.65534382931475,14970.675775797114
189,A21N,generated,290.7823380213704,15028.339675206218
190,A21N,generated,290.91962662905,15084.48725660295
191,A21N,generated,291.098789397109,15138.113009597082
192,A21N,generated,291.21871327046813,15197.31484375
193,A21N,generated,291.33714787052367,15253.968751982868
194,A21N,generated,291.4464833370925,15311.14806174651
195,A21N,generated,291.596843103709,15366.207722279505
196,A21N,generated,291.7470612037,15420.165470336295
197,A21N,generated,291.85851118213634,15473.193102097874
198,A21N,generated,291.9695923161386,15529.123379005394
199,A21N,generated,292.1013136810458,15587.999650023794
200,A21N,generated,292.22771982880414,15644.62303696066
201,A21N,generated,292.3545430604577,15702.45288160295
202,A21N,generated,292.4306982824645,15759.230895066625
203,A21N,generated,292.5119097249762,15815.899349123572
204,A21N,generated,292.5671999703809,15873.884273873731
205,A21N,generated,292.6111828644264,15934.11778335184
206,A21N,generated,292.6774994051396,15992.035230607551
207,A21N,generated,292.74321856038824,16051.36633684962
208,A21N,generated,292.8155183898616,16109.974853267766
209,A21N,generated,292.9328118183891,16164.638475571066
210,A21N,generated,293.05153522007356,16221.546104655774
211,A21N,generated,293.1207103903524,16276.695214348032
212,A21N,generated,293.18804256226207,16331.50736536326
213,A21N,generated,293.25324301162954,16386.979269610565
214,A21N,generated,293.3027198752776,16443.770382891813
215,A21N,generated,293.35672447862964,16502.33576201618
216,A21N,generated,293.39555487463315,16560.72912634835
217,A21N,generated,293.4285809666977,16618.698832090737
218,A21N,generated,293.4914367985604,16675.218311786168
219,A21N,generated,293.5487127623582,16731.379984434487
220,A21N,generated,293.58392572548183,16790.88218888801
221,A21N,generated,293.61825800087246,16850.705955544097
222,A21N,generated,293.6642340645572,16907.288361556155
223,A21N,generated,293.7310791015625,16965.21830484613
224,A21N,generated,293.7875028503728,17023.365858978428
225,A21N,generated,293.8582363535305,17081.53410731282
226,A21N,generated,293.87639798391893,17141.25977553934
227,A21N,generated,293.91710037773635,17199.31242068528
228,A21N,generated,293.94890841566365,17257.379972041563
229,A21N,generated,293.97593211837227,17314.992744685915
230,A21N,generated,294.034033203125,17370.49922866434
231,A21N,generated,294.1060427748007,17425.45405992227
232,A21N,generated,294.1504698467739,17484.372655258565
233,A21N,generated,294.1921941611973,17543.323567377854
234,A21N,generated,294.2384338378906,17601.3101066783
235,A21N,generated,294.2836952945303,17657.66112289816
236,A21N,generated,294.31929341427565,17714.51925166561
237,A21N,generated,294.3330625117733,17773.433609612945
238,A21N,generated,294.3598721267003,17830.941784977793
239,A21N,generated,294.3612758578383,17888.906444321066
240,A21N,generated,294.37569654435674,17948.09429628014
241,A21N,generated,294.3615698799869,18010.618969106916
242,A21N,generated,294.3239505825914,18075.149259398793
243,A21N,generated,294.2840940428943,18132.81253076569
244,A21N,generated,294.2594923469109,18196.15994783727
245,A21N,generated,294.234781854521,18255.878712723894
246,A21N,generated,294.21814673509056,18314.110221552655
247,A21N,generated,294.2072896414656,18374.185379152375
248,A21N,generated,294.17523239927397,18429.477372162703
249,A21N,generated,294.1355144853873,18490.393854709753
250,A21N,generated,294.06675746630265,18542.088321227406
251,A21N,generated,294.0537430244648,18604.462181573002
252,A21N,generated,294.02185305907454,18665.23012829702
253,A21N,generated,293.91826819595025,18722.826913265308
254,A21N,generated,293.7659558673964,18776.202397325997
255,A21N,generated,293.7001766298638,18841.119841028434
256,A21N,generated,293.57894731400194,18909.29494092499
257,A21N,generated,293.39099370954455,18972.28764542836
258,A21N,generated,293.2552846010066,19034.98380298457
259,A21N,generated,293.21509014709534,19100.479177102185
260,A21N,generated,293.0726767900694,19172.78335998219
261,A21N,generated,293.0410860781848,19236.42407530472
262,A21N,generated,293.0154022026656,19297.26168528524
263,A21N,generated,292.95468770662944,19358.955787150066
264,A21N,generated,292.95094500006115,19416.40434376631
265,A21N,generated,292.8039913157518,19483.300873282067
266,A21N,generated,292.72327921014084,19552.65597964638
267,A21N,generated,292.54720123129545,19610.43017836475
268,A21N,generated,292.4904031297479,19664.332826198857
269,A21N,generated,292.2962888272467,19740.776092202555
270,A21N,generated,292.27191168651194,19803.99916892752
271,A21N,generated,292.17056483235854,19874.979104929957
272,A21N,generated,292.0451851015371,19956.909162722244
409,A21N,generated,257.573003133138,19890.1103515625
410,A21N,generated,257.6999969482422,19956.164632161457
413,A21N,generated,257.2900170220269,19671.318359375
414,A21N,generated,257.1804618835449,19531.10107421875
415,A21N,generated,257.2682451520647,18790.789899553572
416,A21N,generated,259.3510106404622,17738.333170572918
417,A21N,generated,259.64135487874347,17792.918782552082
418,A21N,generated,262.2603485107422,17338.1146484375
419,A21N,generated,262.3850891113281,17401.46640625
420,A21N,generated,264.6432571411133,14708.46923828125
421,A21N,generated,265.2957458496094,14761.1923828125
422,A21N,generated,265.87997817993164,14805.728271484375
423,A21N,generated,266.7568893432617,14851.985595703125
424,A21N,generated,262.948486328125,13051.60546875
425,A21N,generated,263.20734151204425,13103.704752604166
426,A21N,generated,263.2438608805339,13175.958658854166
427,A21N,generated,270.2677993774414,12209.6611328125
428,A21N,generated,270.9259567260742,12264.3720703125
429,A21N,generated,271.48925018310547,12265.47998046875
430,A21N,generated,271.83358001708984,12266.39208984375
431,A21N,generated,272.17755126953125,12267.30419921875
432,A21N,generated,272.43772888183594,12330.486328125
433,A21N,generated,272.6976623535156,12393.66845703125
434,A21N,generated,273.32361602783203,12443.98193359375
435,A21N,generated,273.94866943359375,12494.2958984375
436,A21N,generated,274.57310485839844,12544.609375
437,A21N,generated,274.87940979003906,12608.3349609375
438,A21N,generated,275.1850280761719,12672.06005859375
439,A21N,generated,275.14129638671875,12734.12060546875
440,A21N,generated,275.09678649902344,12796.181640625
441,A21N,generated,274.99171447753906,12865.44580078125
442,A21N,generated,275.09449768066406,12982.04345703125
443,A21N,generated,275.4336700439453,12997.33935546875
444,A21N,generated,275.7726745605469,13012.634765625
445,A21N,generated,275.95310974121094,13030.60888671875
446,A21N,generated,276.1336364746094,13048.58349609375
447,A21N,generated,276.35581970214844,13140.11962890625
448,A21N,generated,276.52252197265625,13211.904296875
449,A21N,generated,276.68858337402344,13283.68798828125
450,A21N,generated,276.8231964111328,13340.7353515625
451,A21N,generated,276.8451690673828,13410.91259765625
452,A21N,generated,261.0381164550781,12895.263671875
453,A21N,generated,260.939208984375,12948.2685546875
454,A21N,generated,260.8402099609375,13001.2724609375
455,A21N,generated,260.7412109375,13054.27734375
456,A21N,generated,260.8227233886719,13203.189453125
457,A21N,generated,260.7972106933594,13291.1884765625
458,A21N,generated,260.7707214355469,13379.1884765625
459,A21N,generated,260.74420166015625,13467.1875
460,A21N,generated,260.6276550292969,13545.517578125
461,A21N,generated,260.5110778808594,13623.8486328125
462,A21N,generated,260.6241760253906,13682.2626953125
463,A21N,generated,260.7366943359375,13740.677734375
464,A21N,generated,260.8487243652344,13799.091796875
465,A21N,generated,260.9206848144531,13861.173828125
466,A21N,generated,260.9921569824219,13923.2548828125
0,A333,generated,162.25476419509152,2650.351858840409
1,A333,generated,162.81520880319908,2699.2388712903626
2,A333,generated,163.31031098580004,2754.1305413016066
3,A333,generated,163.8824743946856,2827.401172199979
4,A333,generated,164.51638720317212,2879.963866781276
5,A333,generated,165.27996965811374,2928.4859665856384
6,A333,generated,166.20780287249116,2983.704394043781
7,A333,generated,167.01829627825694,3041.1943781847963
8,A333,generated,167.91837489783467,3100.8438844601446
9,A333,generated,168.79222662952697,3156.3850792299295
10,A333,generated,169.68957864821652,3221.377696108699
11,A333,generated,170.7812054423048,3279.125177113665
12,A333,generated,171.9464339067456,3327.056863235753
13,A333,generated,173.18792257451773,3367.016519099028
14,A333,generated,174.52727375252672,3382.712908498856
15,A333,generated,175.7199447301779,3387.535884609635
16,A333,generated,176.59800788765145,3381.073946783031
17,A333,generated,177.5302964272396,3368.347930451201
18,A333,generated,178.65484807019226,3377.56347250026
19,A333,generated,180.03243032192034,3417.815710388285
20,A333,generated,181.54873939044464,3470.4063706485285
21,A333,generated,183.09314736669353,3522.8181920107113
22,A333,generated,184.68229903793969,3571.110832937942
23,A333,generated,186.3559827122236,3620.174297719946
24,A333,generated,188.0305911427528,3664.779118136439
25,A333,generated,189.7106202263602,3708.52882078047
26,A333,generated,191.39129059802673,3753.679177688878
27,A333,generated,193.07190197835152,3800.8772561681053
28,A333,generated,194.90421537630968,3840.414064937344
29,A333,generated,196.7776601731083,3876.4381414276986
30,A333,generated,198.60161855891224,3908.8480198204816
31,A333,generated,200.4049094354055,3933.065198546043
32,A333,generated,202.163326777555,3954.422846687812
33,A333,generated,203.92107501799572,3975.664225395825
34,A333,generated,205.70347348941542,3991.289618620658
35,A333,generated,207.53561398828288,4006.055669343412
36,A333,generated,209.31838989257812,4027.3768629432716
37,A333,generated,211.13971279861525,4057.3936452754524
38,A333,generated,212.88468504031368,4096.925441646735
39,A333,generated,214.6467532699001,4145.173232600613
40,A333,generated,216.4269545772508,4197.505206166806
41,A333,generated,218.18939828475976,4250.561445442491
42,A333,generated,219.95835904392743,4304.157650254134
43,A333,generated,221.66083543114178,4352.035390641249
44,A333,generated,223.38575571983705,4404.654684006474
45,A333,generated,225.06005168794198,4457.854621366732
46,A333,generated,226.81348288436104,4509.672167481282
47,A333,generated,228.40726396049715,4556.1638358270075
48,A333,generated,229.90023268003034,4599.183124967502
49,A333,generated,231.53434060298267,4641.051921520772
50,A333,generated,233.07604343204846,4682.693009616135
51,A333,generated,234.63638861683165,4725.603507094296
52,A333,generated,236.12144467675944,4761.672281224001
53,A333,generated,237.53211726285454,4806.68495500663
54,A333,generated,238.8621131021052,4845.061552279404
55,A333,generated,240.04518338170107,4886.656264624064
56,A333,generated,241.26427851976848,4936.327371860701
57,A333,generated,242.35886932728494,5000.694395652428
58,A333,generated,243.43699897347196,5063.281244312864
59,A333,generated,244.45501668361976,5131.0590300345775
60,A333,generated,245.38384740642223,5201.055915515157
61,A333,generated,246.25418616372616,5265.781869897826
62,A333,generated,247.09517368818084,5333.16786516288
63,A333,generated,247.911128902594,5395.278776502054
