,typecode,generated,CAS,altitude,vertical_rate
62,A320,generated,246.1394790305231,8141.334775292724,2911.6829329182333
63,A320,generated,246.32575750135837,8234.271968495457,2788.115796082002
64,A320,generated,246.52266110680753,8328.235095306625,2818.8938043350563
65,A320,generated,246.713850743191,8420.126301104323,2756.7361739309213
66,A320,generated,246.91323558071204,8513.044076989348,2787.533276550752
67,A320,generated,247.1642826625279,8606.193839089912,2794.4928630169175
68,A320,generated,247.45048782998757,8699.657243450423,2803.9021308153197
69,A320,generated,247.73748596114922,8789.323997493735,2690.002621299342
70,A320,generated,248.06737334746168,8878.70801858161,2681.520632636278
71,A320,generated,248.38510518085985,8970.026115092418,2739.542895324248
72,A320,generated,248.76416295178254,9056.937919261043,2607.3541250587405
73,A320,generated,249.12577507382346,9140.909904644424,2519.15956150141
74,A320,generated,249.51080264136905,9226.045881549577,2554.0793071546054
75,A320,generated,249.89981487532307,9309.201215685698,2494.6600240836465
76,A320,generated,250.31675402036586,9392.260344464677,2491.7738633693607
77,A320,generated,250.72807175868138,9477.169999461545,2547.2896499060153
78,A320,generated,251.17502026474267,9558.79896298363,2448.868905662594
79,A320,generated,251.67758161884203,9639.202180255326,2412.096518150846
80,A320,generated,252.24832857366195,9715.618891711702,2292.5013436912595
81,A320,generated,252.82547404736206,9793.111847979324,2324.7886880286655
82,A320,generated,253.4808515543926,9867.067199492873,2218.6605454064847
83,A320,generated,254.16877160323293,9940.429727149905,2200.875829710996
84,A320,generated,254.86313343095898,10016.94362297345,2295.4168747062968
85,A320,generated,255.649585442794,10087.536608121867,2117.7895544525377
86,A320,generated,256.4379812752095,10158.080647664083,2116.3211862664475
87,A320,generated,257.2829466893858,10225.117207814457,2011.0968045112782
88,A320,generated,258.1713603963828,10288.932901100407,1914.4707985784773
89,A320,generated,259.0652144506163,10353.592384525768,1939.7845027608082
90,A320,generated,259.98743838355654,10419.531047344924,1978.159884574718
91,A320,generated,260.9154853036828,10484.092623648967,1936.8472891212407
92,A320,generated,261.89366067298374,10549.268474163926,1955.2755154487782
93,A320,generated,262.8516466374983,10610.840870731516,1847.1718970277257
94,A320,generated,263.8575452914513,10671.092171101582,1807.5390111019738
95,A320,generated,264.8713441700565,10733.817193129307,1881.750660831767
96,A320,generated,265.8909187947897,10793.341881559367,1785.7406529017858
97,A320,generated,266.9187861392372,10852.71603618421,1781.2246387453008
98,A320,generated,267.9063591519693,10914.709909294721,1859.8161933153197
99,A320,generated,268.9018932830122,10975.508991472823,1823.972465343045
100,A320,generated,269.9146415232417,11032.274255952381,1702.957934386748
101,A320,generated,270.87512091156236,11091.439444803415,1774.955665531015
102,A320,generated,271.8181997351778,11152.343178747651,1827.1120183270677
103,A320,generated,272.7582357994596,11210.12425497337,1733.4322867716166
104,A320,generated,273.6732770264896,11267.590528078008,1723.9881931390978
105,A320,generated,274.5678309313934,11327.61700393562,1800.7942757283834
106,A320,generated,275.456468739904,11389.867829975328,1867.5247811912593
107,A320,generated,276.2958916532665,11450.641602786263,1823.2131843280076
108,A320,generated,277.12029999467666,11511.638260446038,1829.899729793233
109,A320,generated,277.8894051229147,11574.98617368617,1900.4373972039473
110,A320,generated,278.6326138603956,11636.318530701754,1839.9707104675751
111,A320,generated,279.3591589370766,11699.521426613408,1896.086877349624
112,A320,generated,280.03535350522304,11763.976068834196,1933.6392666235902
113,A320,generated,280.70683108069244,11827.483265047384,1905.2158863956768
114,A320,generated,281.3747306116243,11890.697404644423,1896.4241879111842
115,A320,generated,281.996054574302,11955.377332491385,1940.3978354088347
116,A320,generated,282.5634337308114,12020.991743029448,1968.4323161419172
117,A320,generated,283.1266107850804,12086.631756637687,1969.2004082471803
118,A320,generated,283.6644077922467,12152.317210751487,1970.5636234140038
119,A320,generated,284.1404065201456,12219.650513490758,2019.9990821781016
120,A320,generated,284.5985591419956,12287.055739935777,2022.156793350564
121,A320,generated,285.05905657698935,12355.702921121163,2059.41543556156
122,A320,generated,285.46706715825206,12426.814020647322,2133.3329857847743
123,A320,generated,285.82447253540346,12499.851539738016,2191.1255727208645
124,A320,generated,286.18870461064773,12569.676109218359,2094.7370844102443
125,A320,generated,286.55873359546325,12638.15088967536,2054.2434137100563
126,A320,generated,286.94121187061893,12705.031899573152,2006.4302969337407
127,A320,generated,287.2610828829887,12775.391330621476,2110.782931449718
128,A320,generated,287.53536591876417,12847.535515791431,2164.325555098684
129,A320,generated,287.81563100408493,12918.869216743029,2140.0110285479323
130,A320,generated,288.0816471721295,12988.7475145383,2096.3489338580825
131,A320,generated,288.31928993932587,13062.223058133615,2204.2663078594924
132,A320,generated,288.5302693837866,13134.541424116933,2169.55097949953
133,A320,generated,288.7614080749359,13206.019161184211,2144.3321120183273
134,A320,generated,288.9743656091523,13279.99786918468,2219.361240014098
135,A320,generated,289.16403498064005,13352.119981839363,2163.6633796405076
136,A320,generated,289.33892923990885,13427.611294593906,2264.739382636278
137,A320,generated,289.51251167928365,13498.611289698856,2129.999853148496
138,A320,generated,289.68844447697614,13569.323348165335,2121.3617539943607
139,A320,generated,289.8050523303804,13644.764618822446,2263.238119713346
140,A320,generated,289.94853824242614,13715.974211162673,2136.2877702067667
141,A320,generated,290.0813369712734,13788.774427279135,2184.0064834938908
142,A320,generated,290.20597877215624,13862.310092124844,2206.0699453712405
143,A320,generated,290.3340395552174,13932.465485246319,2104.6617936442667
144,A320,generated,290.45645151162205,14004.26834273183,2154.0857245653197
145,A320,generated,290.5840407789799,14076.85225588385,2177.5173945606202
146,A320,generated,290.68837257710317,14149.436996544095,2177.5422198073306
147,A320,generated,290.7872074786882,14221.406104127505,2159.0732275023497
148,A320,generated,290.87126903868557,14294.84404198974,2203.1381358670114
149,A320,generated,290.9695832293135,14368.981234335839,2224.1157703829886
150,A320,generated,291.070167334994,14439.650413386984,2120.0753715343044
151,A320,generated,291.1630425015787,14511.687879121631,2161.1239720394738
152,A320,generated,291.25328577180255,14588.289649171758,2298.0531015037595
153,A320,generated,291.35594740941707,14661.030227913534,2182.2173622532896
154,A320,generated,291.43303780997906,14732.891238594533,2155.8303204299814
155,A320,generated,291.51224511321027,14806.672390448779,2213.4345556273497
156,A320,generated,291.5959038373522,14880.431353775062,2212.768899788534
157,A320,generated,291.68917173610294,14953.543591400376,2193.3671287593984
158,A320,generated,291.7748831383268,15024.344211113721,2124.018591400376
159,A320,generated,291.87368863901696,15095.211679100094,2126.0240395911655
160,A320,generated,291.96296852513365,15167.46163479989,2167.4986709938908
161,A320,generated,292.0438287185248,15239.083394766212,2148.6527989896617
162,A320,generated,292.16012819524394,15310.915690593672,2154.968874823778
163,A320,generated,292.2756587590191,15383.272446986608,2170.702691788064
164,A320,generated,292.3828319042846,15453.932280408051,2119.7950026433273
165,A320,generated,292.4548983695812,15525.647443804824,2151.4549019031956
166,A320,generated,292.58063086029284,15598.69211529801,2191.3401447955825
167,A320,generated,292.6744995423128,15670.329404076598,2149.1186633576126
168,A320,generated,292.75066737124797,15743.037172031642,2181.233038651316
169,A320,generated,292.8511134173936,15814.657096843672,2148.597744360902
170,A320,generated,292.96147524420184,15885.401248237782,2122.324541823308
171,A320,generated,293.0672177651771,15959.661265223605,2227.800509574718
172,A320,generated,293.18193569709183,16031.673823474703,2160.3767475328946
173,A320,generated,293.2859640327014,16102.268279340931,2117.833675986842
174,A320,generated,293.38000191518836,16173.818975906563,2146.5208969689847
175,A320,generated,293.47702819518275,16244.261838189223,2113.2858684797934
176,A320,generated,293.55840266712926,16314.336721197526,2102.24649024906
177,A320,generated,293.6463057745071,16385.385325618736,2131.458132636278
178,A320,generated,293.7328371129239,16457.734035038768,2170.461282601034
179,A320,generated,293.8045213818849,16528.898530750706,2134.9348713580825
180,A320,generated,293.87060114733856,16600.092269247336,2135.812154898966
181,A320,generated,293.953344986612,16671.162194793626,2132.097766388628
182,A320,generated,294.0078391780232,16744.480786438755,2199.5577493538535
183,A320,generated,294.129090426261,16814.78177523888,2109.0296640037595
184,A320,generated,294.1956356268479,16886.068909823385,2138.6140375352443
185,A320,generated,294.2340390465911,16959.095879591558,2190.8090930451126
186,A320,generated,294.28228126468514,17031.03809597235,2158.266491423872
187,A320,generated,294.32004754776347,17103.268357172226,2166.9078359962405
188,A320,generated,294.3755701892059,17173.25469508733,2099.5901374530076
189,A320,generated,294.42564701089884,17242.233794202304,2069.372973449248
190,A320,generated,294.4503724980175,17315.720659803806,2204.6059680451126
191,A320,generated,294.5367561665394,17382.781776707394,2011.8335071076128
192,A320,generated,294.5868668788059,17454.196365670035,2142.4376688792295
193,A320,generated,294.63519593050006,17525.043789405154,2125.4227120535716
194,A320,generated,294.684979783443,17594.974985070097,2097.935869948308
195,A320,generated,294.7367204479705,17665.475914640116,2115.027887100564
196,A320,generated,294.7945577138647,17735.56822671914,2102.7693623707705
197,A320,generated,294.82422868542204,17805.992776129777,2112.7364823190787
198,A320,generated,294.85137548613966,17877.00775082237,2130.4492407777257
199,A320,generated,294.9215623133762,17946.910648202538,2097.0869214050754
200,A320,generated,294.98345571723496,18015.339063968517,2052.8524729793235
201,A320,generated,295.0140597388858,18084.25078125,2067.3515184445487
202,A320,generated,295.02212493819997,18155.924143855733,2150.2008781719924
203,A320,generated,295.04520906147206,18225.10899220708,2075.5454505404136
204,A320,generated,295.0787226856203,18293.66942600642,2056.8130139802633
205,A320,generated,295.10420981959294,18362.675026922774,2070.1680274906016
206,A320,generated,295.124182954946,18429.124435111215,1993.4822456531954
207,A320,generated,295.1490342066103,18498.214011101973,2072.6872797227443
208,A320,generated,295.1767142083113,18568.628354333097,2112.4302969337405
209,A320,generated,295.201394752751,18636.203169544955,2027.244456355733
210,A320,generated,295.22244670361204,18705.43661717771,2077.0034289826126
211,A320,generated,295.21670555936964,18777.137984120458,2151.0410082824246
212,A320,generated,295.24483209672127,18840.23676353971,1892.9633825775377
213,A320,generated,295.2584050993573,18908.13774328399,2037.0293923284773
214,A320,generated,295.26374896439097,18975.812534999608,2030.243751468515
215,A320,generated,295.27025426420056,19043.519668311405,2031.2139993538533
216,A320,generated,295.2730208929918,19111.600509574717,2042.425237899436
217,A320,generated,295.29790462790277,19178.118620281173,1995.543321193609
218,A320,generated,295.2917165579354,19244.59805984688,1994.3831869713347
219,A320,generated,295.30614564365015,19311.3833056763,2003.5573748825188
220,A320,generated,295.3074899391423,19376.53217981477,1954.4662241541353
221,A320,generated,295.3241772262076,19441.78815153117,1957.6791514920112
222,A320,generated,295.35587930703224,19506.72745437813,1948.1790854088347
223,A320,generated,295.35307579709774,19573.004144883693,1988.3007151668232
224,A320,generated,295.34490468878494,19638.76703820097,1972.886799518327
225,A320,generated,295.3678201240406,19704.203593456295,1963.0966576597743
226,A320,generated,295.3855651396558,19768.85963590617,1939.6812734962407
227,A320,generated,295.4082487636939,19832.987636327147,1923.8400126292292
228,A320,generated,295.4064702543101,19898.830344415728,1975.2812426574249
229,A320,generated,295.400704382416,19966.305406827614,2024.251872356673
0,A320,generated_centroid,158.20211791992188,3408.75439453125,1692.8466796875
1,A320,generated_centroid,160.17955017089844,3465.1826171875,1692.8466796875
2,A320,generated_centroid,161.35809326171875,3514.128662109375,1468.38134765625
3,A320,generated_centroid,162.53448486328125,3563.07470703125,1468.38134765625
4,A320,generated_centroid,165.60635375976562,3612.359130859375,1478.53271484375
5,A320,generated_centroid,167.22914123535156,3658.107421875,1372.44873046875
6,A320,generated_centroid,168.84945678710938,3703.85546875,1372.44140625
7,A320,generated_centroid,171.95184326171875,3753.599853515625,1492.33154296875
8,A320,generated_centroid,175.4970245361328,3814.572509765625,1829.1796875
9,A320,generated_centroid,177.1300506591797,3847.529296875,988.70361328125
10,A320,generated_centroid,178.7613067626953,3880.486083984375,988.70361328125
11,A320,generated_centroid,182.21337890625,3927.58984375,1413.11279296875
12,A320,generated_centroid,183.67532348632812,3974.970703125,1421.42578125
13,A320,generated_centroid,185.1362762451172,4022.351318359375,1421.41845703125
14,A320,generated_centroid,189.4962921142578,4123.36279296875,3030.34423828125
15,A320,generated_centroid,191.13662719726562,4162.8857421875,1185.6884765625
16,A320,generated_centroid,192.7744903564453,4202.408203125,1185.673828125
17,A320,generated_centroid,196.16676330566406,4254.8828125,1574.23828125
18,A320,generated_centroid,198.00547790527344,4291.1181640625,1087.060546875
19,A320,generated_centroid,199.84097290039062,4327.35302734375,1087.0458984375
20,A320,generated_centroid,202.9971160888672,4387.57373046875,1806.62109375
21,A320,generated_centroid,204.34803771972656,4422.4228515625,1045.4736328125
22,A320,generated_centroid,205.6977081298828,4457.27197265625,1045.4736328125
23,A320,generated_centroid,208.70721435546875,4554.330078125,2911.7431640625
24,A320,generated_centroid,210.09033203125,4587.330078125,990.0
25,A320,generated_centroid,211.472412109375,4620.32958984375,989.9853515625
26,A320,generated_centroid,213.61546325683594,4761.18896484375,4225.78125
27,A320,generated_centroid,215.1949462890625,4791.1591796875,899.1064453125
28,A320,generated_centroid,216.77195739746094,4821.12890625,899.091796875
29,A320,generated_centroid,218.2252655029297,5017.15625,5880.8203125
30,A320,generated_centroid,219.17332458496094,5082.0146484375,1945.751953125
31,A320,generated_centroid,220.12025451660156,5146.87353515625,1945.7666015625
32,A320,generated_centroid,223.02638244628906,5234.99609375,2643.6767578125
33,A320,generated_centroid,224.03677368164062,5293.1767578125,1745.419921875
34,A320,generated_centroid,225.04493713378906,5351.357421875,1745.419921875
35,A320,generated_centroid,227.18910217285156,5425.71630859375,2230.7666015625
36,A320,generated_centroid,228.351318359375,5473.18115234375,1423.9453125
37,A320,generated_centroid,229.5110321044922,5520.64599609375,1423.9453125
38,A320,generated_centroid,231.08006286621094,5670.71337890625,4502.021484375
39,A320,generated_centroid,231.96209716796875,5721.23974609375,1515.791015625
40,A320,generated_centroid,232.84246826171875,5771.76611328125,1515.791015625
41,A320,generated_centroid,234.2311553955078,5902.44091796875,3920.244140625
42,A320,generated_centroid,235.36024475097656,5962.6767578125,1807.0751953125
43,A320,generated_centroid,236.4866943359375,6022.91259765625,1807.0751953125
44,A320,generated_centroid,236.822265625,6294.00537109375,8132.783203125
45,A320,generated_centroid,237.23654174804688,6365.8896484375,2156.5283203125
46,A320,generated_centroid,237.65061950683594,6437.7744140625,2156.54296875
47,A320,generated_centroid,239.35047912597656,6528.41796875,2719.306640625
48,A320,generated_centroid,239.9060821533203,6600.828125,2172.3046875
49,A320,generated_centroid,240.46041870117188,6673.23828125,2172.3046875
50,A320,generated_centroid,241.406494140625,6782.32861328125,3272.7099609375
51,A320,generated_centroid,241.68289184570312,6849.89697265625,2027.05078125
52,A320,generated_centroid,241.9584503173828,6917.46533203125,2027.05078125
53,A320,generated_centroid,242.65159606933594,7063.37744140625,4377.36328125
54,A320,generated_centroid,242.94915771484375,7133.2216796875,2095.3271484375
55,A320,generated_centroid,243.24632263183594,7203.06640625,2095.341796875
56,A320,generated_centroid,242.65966796875,7381.267578125,5346.03515625
57,A320,generated_centroid,242.84230041503906,7457.53955078125,2288.1591796875
58,A320,generated_centroid,243.0242919921875,7533.8115234375,2288.1591796875
59,A320,generated_centroid,242.8627166748047,7681.4033203125,4427.75390625
60,A320,generated_centroid,242.7010498046875,7828.99462890625,4427.7392578125
61,A320,generated_centroid,242.96043395996094,7926.21337890625,2916.5625
62,A320,generated_centroid,242.02149963378906,8105.17041015625,5368.7109375
63,A320,generated_centroid,242.018798828125,8178.4150390625,2197.3388671875
64,A320,generated_centroid,242.0155792236328,8251.6591796875,2197.32421875
65,A320,generated_centroid,241.61219787597656,8390.4384765625,4163.37890625
66,A320,generated_centroid,241.61219787597656,8461.1787109375,2122.20703125
67,A320,generated_centroid,241.61166381835938,8531.9189453125,2122.20703125
68,A320,generated_centroid,241.214111328125,8700.4140625,5054.853515625
69,A320,generated_centroid,241.0464630126953,8776.923828125,2295.29296875
70,A320,generated_centroid,240.8787078857422,8853.43359375,2295.29296875
71,A320,generated_centroid,241.1227264404297,8988.203125,4043.0859375
72,A320,generated_centroid,240.8787078857422,9073.16796875,2548.9453125
73,A320,generated_centroid,240.63388061523438,9158.1318359375,2548.916015625
74,A320,generated_centroid,240.9149627685547,9297.8984375,4192.998046875
75,A320,generated_centroid,241.04052734375,9369.25390625,2140.6640625
76,A320,generated_centroid,241.1654510498047,9440.609375,2140.6640625
77,A320,generated_centroid,240.90631103515625,9573.02734375,3972.5390625
78,A320,generated_centroid,241.12705993652344,9629.20703125,1685.390625
79,A320,generated_centroid,241.3470458984375,9685.38671875,1685.390625
80,A320,generated_centroid,242.41233825683594,9784.6025390625,2976.474609375
81,A320,generated_centroid,242.7762451171875,9840.224609375,1668.662109375
82,A320,generated_centroid,243.14015197753906,9895.8466796875,1668.662109375
83,A320,generated_centroid,244.6420440673828,10029.3154296875,4004.0625
84,A320,generated_centroid,245.90896606445312,10160.7724609375,3943.7109375
85,A320,generated_centroid,247.2495880126953,10204.3173828125,1306.34765625
86,A320,generated_centroid,248.5887451171875,10247.8623046875,1306.34765625
87,A320,generated_centroid,250.0850067138672,10377.88671875,3900.732421875
88,A320,generated_centroid,250.3575897216797,10348.05859375,-894.84375
89,A320,generated_centroid,250.62985229492188,10318.23046875,-894.84375
90,A320,generated_centroid,252.3306121826172,10413.4521484375,2856.650390625
91,A320,generated_centroid,254.15911865234375,10448.5068359375,1051.640625
92,A320,generated_centroid,255.98623657226562,10483.5615234375,1051.640625
93,A320,generated_centroid,257.7827453613281,10567.2822265625,2511.62109375
94,A320,generated_centroid,258.975341796875,10603.85546875,1097.197265625
95,A320,generated_centroid,260.1674499511719,10640.4296875,1097.2265625
96,A320,generated_centroid,262.5295104980469,10694.837890625,1632.24609375
97,A320,generated_centroid,264.4196472167969,10798.875,3121.11328125
98,A320,generated_centroid,265.7880554199219,10825.224609375,790.48828125
99,A320,generated_centroid,267.15631103515625,10851.57421875,790.48828125
100,A320,generated_centroid,268.0767822265625,10882.8515625,938.3203125
101,A320,generated_centroid,268.9964904785156,10914.12890625,938.3203125
102,A320,generated_centroid,271.88763427734375,10986.8681640625,2182.177734375
103,A320,generated_centroid,271.9466552734375,11008.12890625,637.822265625
104,A320,generated_centroid,272.005126953125,11029.390625,637.8515625
105,A320,generated_centroid,274.6942443847656,11089.962890625,1817.16796875
106,A320,generated_centroid,276.0202331542969,11124.19140625,1026.85546875
107,A320,generated_centroid,277.3446044921875,11158.419921875,1026.85546875
108,A320,generated_centroid,279.5722961425781,11237.6220703125,2376.064453125
109,A320,generated_centroid,280.6026306152344,11273.23828125,1068.486328125
110,A320,generated_centroid,281.6324157714844,11308.853515625,1068.45703125
111,A320,generated_centroid,284.0340270996094,11356.15625,1419.08203125
112,A320,generated_centroid,285.26495361328125,11396.1669921875,1200.322265625
113,A320,generated_centroid,286.49517822265625,11436.177734375,1200.322265625
114,A320,generated_centroid,288.684326171875,11497.6923828125,1845.439453125
115,A320,generated_centroid,289.81500244140625,11529.1904296875,944.94140625
116,A320,generated_centroid,290.9453125,11560.6884765625,944.94140625
117,A320,generated_centroid,293.105224609375,11642.236328125,2446.435546875
118,A320,generated_centroid,293.5480041503906,11745.4912109375,3097.646484375
119,A320,generated_centroid,294.81622314453125,11782.3359375,1105.341796875
120,A320,generated_centroid,296.08380126953125,11819.1806640625,1105.341796875
121,A320,generated_centroid,297.7561950683594,11895.6708984375,2294.70703125
122,A320,generated_centroid,298.70281982421875,11942.603515625,1407.978515625
123,A320,generated_centroid,299.648681640625,11989.53515625,1407.94921875
124,A320,generated_centroid,300.9552917480469,12070.3232421875,2423.642578125
125,A320,generated_centroid,301.66680908203125,12108.39453125,1142.138671875
126,A320,generated_centroid,302.37786865234375,12146.4658203125,1142.138671875
127,A320,generated_centroid,303.14495849609375,12243.87890625,2922.392578125
128,A320,generated_centroid,303.91912841796875,12286.146484375,1268.02734375
129,A320,generated_centroid,304.69305419921875,12328.4150390625,1268.056640625
130,A320,generated_centroid,305.6749267578125,12428.419921875,3000.146484375
131,A320,generated_centroid,306.3180236816406,12471.435546875,1290.46875
132,A320,generated_centroid,306.959716796875,12514.4521484375,1290.498046875
133,A320,generated_centroid,308.48443603515625,12642.4677734375,3840.46875
134,A320,generated_centroid,308.63824462890625,12698.53125,1681.904296875
135,A320,generated_centroid,308.7907409667969,12754.5947265625,1681.904296875
136,A320,generated_centroid,309.09088134765625,12817.306640625,1881.357421875
137,A320,generated_centroid,309.38983154296875,12880.0185546875,1881.357421875
138,A320,generated_centroid,309.60430908203125,13018.2109375,4145.771484375
139,A320,generated_centroid,310.3946838378906,13093.8642578125,2269.599609375
140,A320,generated_centroid,310.5500793457031,13140.599609375,1402.060546875
141,A320,generated_centroid,310.7058410644531,13187.3349609375,1402.060546875
142,A320,generated_centroid,311.0246276855469,13241.740234375,1632.158203125
143,A320,generated_centroid,311.34271240234375,13296.14453125,1632.12890625
144,A320,generated_centroid,311.8582763671875,13382.3974609375,2587.587890625
145,A320,generated_centroid,312.1454162597656,13501.9228515625,3585.76171875
146,A320,generated_centroid,312.4627380371094,13565.28515625,1900.869140625
147,A320,generated_centroid,312.7793273925781,13628.6474609375,1900.869140625
148,A320,generated_centroid,311.83111572265625,13767.849609375,4176.064453125
149,A320,generated_centroid,310.88458251953125,13907.052734375,4176.09375
150,A320,generated_centroid,310.8795166015625,14024.775390625,3531.6796875
151,A320,generated_centroid,310.8539733886719,14140.59375,3474.55078125
152,A320,generated_centroid,310.8082275390625,14208.751953125,2044.74609375
153,A320,generated_centroid,310.7620849609375,14276.9091796875,2044.716796875
154,A320,generated_centroid,310.78765869140625,14324.55859375,1429.482421875
155,A320,generated_centroid,310.8132629394531,14372.208984375,1429.51171875
156,A320,generated_centroid,310.8136901855469,14461.8203125,2688.33984375
157,A320,generated_centroid,310.6109619140625,14573.947265625,3363.80859375
158,A320,generated_centroid,310.6197814941406,14616.23046875,1268.49609375
159,A320,generated_centroid,310.628173828125,14658.513671875,1268.49609375
160,A320,generated_centroid,309.97216796875,14800.01171875,4244.94140625
161,A320,generated_centroid,309.77984619140625,14868.099609375,2042.63671875
162,A320,generated_centroid,309.5878601074219,14936.1884765625,2042.666015625
163,A320,generated_centroid,309.8265686035156,15213.6328125,8323.330078125
164,A320,generated_centroid,309.432373046875,15265.39453125,1552.8515625
165,A320,generated_centroid,309.0385437011719,15317.1572265625,1552.880859375
166,A320,generated_centroid,307.4856262207031,15529.8466796875,6380.68359375
167,A320,generated_centroid,307.3995361328125,15590.576171875,1821.884765625
168,A320,generated_centroid,307.31298828125,15651.3056640625,1821.884765625
169,A320,generated_centroid,306.1775207519531,15760.8408203125,3286.0546875
170,A320,generated_centroid,306.05438232421875,15809.87109375,1470.908203125
171,A320,generated_centroid,305.9307861328125,15858.9013671875,1470.908203125
172,A320,generated_centroid,304.9437255859375,16004.361328125,4363.798828125
173,A320,generated_centroid,304.7187194824219,16057.990234375,1608.8671875
174,A320,generated_centroid,304.49395751953125,16111.619140625,1608.8671875
175,A320,generated_centroid,303.2038879394531,16265.4638671875,4615.341796875
176,A320,generated_centroid,303.0782775878906,16320.4931640625,1650.87890625
177,A320,generated_centroid,302.9526062011719,16375.5224609375,1650.87890625
178,A320,generated_centroid,299.4227600097656,16752.3515625,11304.873046875
179,A320,generated_centroid,299.4466857910156,16794.92578125,1277.2265625
180,A320,generated_centroid,299.47064208984375,16837.5,1277.2265625
181,A320,generated_centroid,298.75042724609375,16973.703125,4086.09375
182,A320,generated_centroid,298.8010559082031,17030.9375,1717.03125
183,A320,generated_centroid,298.85125732421875,17088.171875,1717.03125
184,A320,generated_centroid,298.6146545410156,17202.71484375,3436.2890625
185,A320,generated_centroid,298.7211608886719,17307.91796875,3156.09375
186,A320,generated_centroid,298.7198486328125,17354.646484375,1401.85546875
187,A320,generated_centroid,298.7181396484375,17401.375,1401.85546875
188,A320,generated_centroid,299.0732727050781,17506.189453125,3144.43359375
189,A320,generated_centroid,299.2471618652344,17562.82421875,1699.04296875
190,A320,generated_centroid,299.4209899902344,17619.458984375,1699.04296875
191,A320,generated_centroid,299.5415954589844,17681.1328125,1850.21484375
192,A320,generated_centroid,299.6617431640625,17742.806640625,1850.21484375
193,A320,generated_centroid,300.6067199707031,17937.419921875,5838.3984375
194,A320,generated_centroid,301.3320007324219,17978.330078125,1227.3046875
195,A320,generated_centroid,302.05645751953125,18019.240234375,1227.3046875
196,A320,generated_centroid,303.90753173828125,18092.828125,2207.63671875
197,A320,generated_centroid,304.60614013671875,18144.02734375,1535.9765625
198,A320,generated_centroid,305.3039855957031,18195.2265625,1535.9765625
199,A320,generated_centroid,306.8046569824219,18269.720703125,2234.82421875
200,A320,generated_centroid,308.32415771484375,18334.78125,1951.81640625
201,A320,generated_centroid,309.0954895019531,18400.09375,1959.375
202,A320,generated_centroid,309.8653259277344,18465.40625,1959.375
203,A320,generated_centroid,310.4703063964844,18581.943359375,3496.11328125
204,A320,generated_centroid,311.6114807128906,18598.181640625,487.1484375
205,A320,generated_centroid,312.7522277832031,18614.419921875,487.1484375
206,A320,generated_centroid,314.0109558105469,18702.302734375,2636.484375
207,A320,generated_centroid,314.5321350097656,18713.83984375,346.11328125
208,A320,generated_centroid,315.0528259277344,18725.376953125,346.11328125
209,A320,generated_centroid,315.5499572753906,18818.765625,2801.66015625
210,A320,generated_centroid,315.8985290527344,18850.6015625,955.078125
211,A320,generated_centroid,316.246337890625,18882.435546875,955.01953125
212,A320,generated_centroid,316.33538818359375,19003.59765625,3634.86328125
213,A320,generated_centroid,316.6316223144531,19041.08203125,1124.53125
214,A320,generated_centroid,316.92803955078125,19078.56640625,1124.53125
215,A320,generated_centroid,317.2434387207031,19157.31640625,2362.5
216,A320,generated_centroid,317.215087890625,19215.98046875,1759.921875
217,A320,generated_centroid,317.1871337890625,19274.642578125,1759.86328125
218,A320,generated_centroid,317.40740966796875,19367.447265625,2784.140625
219,A320,generated_centroid,317.2837219238281,19403.42578125,1079.35546875
220,A320,generated_centroid,317.160400390625,19439.40625,1079.4140625
221,A320,generated_centroid,316.87164306640625,19551.99609375,3377.6953125
222,A320,generated_centroid,317.5331115722656,19519.216796875,-983.37890625
223,A320,generated_centroid,318.1944274902344,19486.4375,-983.37890625
224,A320,generated_centroid,317.8873291015625,19591.552734375,3153.45703125
225,A320,generated_centroid,317.6571044921875,19649.8125,1747.79296875
226,A320,generated_centroid,317.4267272949219,19708.07421875,1747.8515625
227,A320,generated_centroid,317.3531799316406,19764.302734375,1686.85546875
228,A320,generated_centroid,317.2792053222656,19820.53125,1686.85546875
229,A320,generated_centroid,316.4891052246094,19897.189453125,2299.74609375
0,A319,generated,156.37455445219058,3478.745227892434,1860.3661777628806
1,A319,generated,158.13079439315834,3540.757433817863,1860.3661777628806
2,A319,generated,159.9079241725027,3589.9151103879317,1474.7302971020617
3,A319,generated,161.43740409645653,3632.8988847430173,1289.513230652562
4,A319,generated,163.44212899666428,3688.7075653613724,1674.2604185506575
5,A319,generated,165.47725637845795,3743.1531964605874,1633.3689329764563
6,A319,generated,167.15693165587612,3790.9128677222257,1432.7901378491445
7,A319,generated,169.39710430134224,3839.364411275832,1453.5463066081877
8,A319,generated,171.7843348556388,3886.5614798804536,1415.9120581386433
9,A319,generated,173.9620888800734,3930.5447601794476,1319.4984089698273
10,A319,generated,176.2935258436275,3972.5790766201008,1261.0294932195993
11,A319,generated,178.67405219766803,4011.5911319081843,1170.3616586425044
12,A319,generated,180.9466856911846,4056.457635888156,1345.9951193991412
13,A319,generated,183.37393409064742,4109.761575239054,1599.1181805269407
14,A319,generated,186.01291034470026,4160.029068338733,1508.0247929903749
15,A319,generated,188.49402313731576,4208.6853581482765,1459.6886942862984
16,A319,generated,190.9221495314945,4259.3145931341805,1518.8770495771341
17,A319,generated,193.4137420539107,4307.003704437732,1430.6733391065363
18,A319,generated,195.91145311652204,4354.551790925685,1426.4425946385884
