,Data_origin,Typecode,Vertical_Rate
7212,Historical Data,B738,2296.4800000000005
7213,Historical Data,B738,1719.706666666667
7214,Historical Data,B738,2061.5733333333333
7215,Historical Data,B738,2098.56
7216,Historical Data,B738,1198.5204395604396
7217,Historical Data,B738,1964.16
7218,Historical Data,B738,1802.0266666666666
7219,Historical Data,B738,2904.853333333333
7220,Historical Data,B738,2376.4266666666667
7221,Historical Data,B738,2215.9466666666667
7222,Historical Data,B738,2208.24
7223,Historical Data,B738,2124.4266666666667
7224,Historical Data,B738,2337.0933333333332
7225,Historical Data,B738,2383.84
7226,Historical Data,B738,2300.096
7227,Historical Data,B738,2384.853333333334
7228,Historical Data,B738,2265.626666666667
7229,Historical Data,B738,2164.64
7230,Historical Data,B738,2118.0266666666666
7231,Historical Data,B738,2205.738666666667
7232,Historical Data,B738,2030.9066666666665
7233,Historical Data,B738,2155.626666666666
7234,Historical Data,B738,2479.136
7235,Historical Data,B738,2360.2133333333336
7236,Historical Data,B738,2302.5493333333334
7237,Historical Data,B738,2325.1200000000003
7238,Historical Data,B738,2436.48
7239,Historical Data,B738,2356.9311515151517
7240,Historical Data,B738,2225.36
7241,Historical Data,B738,2340.24
7242,Historical Data,B738,2283.790476190476
7243,Historical Data,B738,2076.0495238095236
7244,Historical Data,B738,2333.44
7245,Historical Data,B738,2266.56
7246,Historical Data,B738,2093.3866666666668
7247,Historical Data,B738,2220.746666666667
7248,Historical Data,B738,2319.9146666666666
7249,Historical Data,B738,2183.866666666667
7250,Historical Data,B738,2032.4533333333334
7251,Historical Data,B738,2275.797333333333
7252,Historical Data,B738,2219.3066666666664
7253,Historical Data,B738,2246.666666666667
7254,Historical Data,B738,2245.3066666666664
7255,Historical Data,B738,2393.5466666666666
7256,Historical Data,B738,2203.3066666666664
7257,Historical Data,B738,1177.3098181818182
7258,Historical Data,B738,2548.5333333333333
7259,Historical Data,B738,2382.5066666666667
7260,Historical Data,B738,2129.1279999999997
7261,Historical Data,B738,2187.9466666666667
7262,Historical Data,B738,2343.6533333333336
7263,Historical Data,B738,2331.733333333333
7264,Historical Data,B738,2189.5679999999998
7265,Historical Data,B738,2166.2057142857143
7266,Historical Data,B738,2317.866666666667
7267,Historical Data,B738,2495.7866666666664
7268,Historical Data,B738,2498.453333333333
7269,Historical Data,B738,2211.36
7270,Historical Data,B738,2252.4114285714286
7271,Historical Data,B738,2313.146666666667
7272,Historical Data,B738,2139.3333333333335
7273,Historical Data,B738,2395.626666666666
7274,Historical Data,A320,2093.0133333333333
7275,Historical Data,B738,2288.4266666666663
7276,Historical Data,B738,2267.6266666666666
7277,Historical Data,B738,2298.4266666666667
7278,Historical Data,B738,2324.586666666667
7279,Historical Data,B738,2397.546666666667
7280,Historical Data,B738,2264.0533333333333
7281,Historical Data,B738,2504.9600000000005
7282,Historical Data,B738,2380.293333333333
7283,Historical Data,B738,2254.7999999999997
7284,Historical Data,B738,2143.6
7285,Historical Data,B738,2116.369523809524
7286,Historical Data,B738,1966.666666666667
7287,Historical Data,B738,2158.8723809523813
7288,Historical Data,B738,2494.3352380952383
7289,Historical Data,B738,2269.0133333333333
7290,Historical Data,B738,1886.6933333333334
7291,Historical Data,B738,1782.2720000000002
7292,Historical Data,B738,2214.5066666666667
7293,Historical Data,B738,1981.92
7294,Historical Data,B738,2063.68
7295,Historical Data,B738,2081.706666666667
7296,Historical Data,B738,2232.96
7297,Historical Data,B738,1541.6
7298,Historical Data,B738,1548.7146666666667
7299,Historical Data,B738,2476.96
7300,Historical Data,B738,1827.6266666666668
7301,Historical Data,B738,1563.84
7302,Historical Data,B738,2379.626666666667
7303,Historical Data,B738,1820.0266666666669
7304,Historical Data,B738,1477.0311111111112
7305,Historical Data,B738,1818.4106666666669
7306,Historical Data,B738,1080.0133333333333
7307,Historical Data,B738,2166.2666666666664
7308,Historical Data,B738,2324.4800000000005
7309,Historical Data,B738,811.7333333333332
7310,Historical Data,B738,2111.4133333333334
7311,Historical Data,B738,2233.866666666667
7312,Historical Data,B738,1961.253333333333
7313,Historical Data,B738,2204.1600000000003
7314,Historical Data,B738,2257.885714285714
7315,Historical Data,B738,2421.9961904761903
7316,Historical Data,B738,1870.64
7317,Historical Data,B738,2134.3733333333334
7318,Historical Data,B738,2335.6457142857143
7319,Historical Data,B738,2297.4399999999996
7320,Historical Data,B738,2065.68
7321,Historical Data,B738,2424.373333333333
7322,Historical Data,B738,2341.1390476190472
7323,Historical Data,B738,2827.4666666666667
7324,Historical Data,B738,2258.666666666667
7325,Historical Data,B738,2620.373333333333
7326,Historical Data,B738,2601.0666666666666
7327,Historical Data,B738,2450.2933333333335
7328,Historical Data,B738,2385.866666666667
7329,Historical Data,B738,2373.706666666667
7330,Historical Data,B738,2421.333333333333
7331,Historical Data,B738,1987.6266666666666
7332,Historical Data,B738,2170.6133333333332
7333,Historical Data,B738,2272.9066666666663
7334,Historical Data,B738,1770.7466666666662
7335,Historical Data,B738,2147.638095238095
7336,Historical Data,B738,2164.133333333333
7337,Historical Data,B738,2118.666666666667
7338,Historical Data,B738,1896.1333333333334
7339,Historical Data,B738,2097.5238095238096
7340,Historical Data,B738,1841.76
7341,Historical Data,B738,2017.466666666667
7342,Historical Data,B738,2668.373333333333
7343,Historical Data,B738,2348.5333333333338
7344,Historical Data,B738,2332.32
7345,Historical Data,B738,2034.9333333333332
7346,Historical Data,B738,2893.44
7347,Historical Data,B738,2586.688
7348,Historical Data,B738,2548.342857142857
7349,Historical Data,B738,2656.8
7350,Historical Data,B738,2238.4
7351,Historical Data,B738,1910.2186666666666
7352,Historical Data,B738,2207.413333333333
7353,Historical Data,B738,2441.3866666666668
7354,Historical Data,B738,2364.9066666666668
7355,Historical Data,B738,2526.2933333333335
7356,Historical Data,B738,2362.96
7357,Historical Data,B738,2587.701333333333
7358,Historical Data,B738,2142.106666666667
7359,Historical Data,B738,2500.32
7360,Historical Data,B738,2520.746666666667
7361,Historical Data,B738,2160.2133333333336
7362,Historical Data,B738,1311.0651428571427
7363,Historical Data,B738,2922.933333333333
7364,Historical Data,B738,2194.4800000000005
7365,Historical Data,B738,2309.28
7366,Historical Data,B738,2404.064
7367,Historical Data,B738,2561.1946666666668
7368,Historical Data,B738,2098.693333333333
7369,Historical Data,B738,2237.546666666667
7370,Historical Data,B738,2444.373333333334
7371,Historical Data,A320,2146.88
7372,Historical Data,B738,2220.8533333333335
7373,Historical Data,B738,2178.6666666666665
7374,Historical Data,B738,2284.8320000000003
7375,Historical Data,B738,2214.0533333333333
7376,Historical Data,B738,2072.609523809524
7377,Historical Data,B738,1695.6761904761906
7378,Historical Data,B738,2209.76
7379,Historical Data,B738,2213.6
7380,Historical Data,B738,1978.2780952380954
7381,Historical Data,B738,2151.5733333333333
7382,Historical Data,B738,1437.8666666666666
7383,Historical Data,B738,1526.666666666667
7384,Historical Data,B738,2475.1146666666664
7385,Historical Data,B738,2471.2746666666667
7386,Historical Data,B738,2400.362666666667
7387,Historical Data,B738,1465.8666666666666
7388,Historical Data,B738,2293.866666666667
7389,Historical Data,B738,2304.586666666667
7390,Historical Data,B738,2280.16
7391,Historical Data,B738,2204.384
7392,Historical Data,B738,2171.4933333333333
7393,Historical Data,B738,2087.3676190476194
7394,Historical Data,B738,1558.9485714285713
7395,Historical Data,B738,2265.413333333333
7396,Historical Data,B738,1252.2666666666667
7397,Historical Data,B738,2299.226666666667
7398,Historical Data,B738,2642.9866666666667
7399,Historical Data,B738,2516.057142857143
7400,Historical Data,B738,2229.337142857143
7401,Historical Data,B738,1990.9066666666665
7402,Historical Data,B738,2576.446984126984
7403,Historical Data,B738,1548.32
7404,Historical Data,B738,1826.4
7405,Historical Data,A321,1616.6133333333332
7406,Historical Data,B738,2673.28
7407,Historical Data,B738,2282.933333333333
7408,Historical Data,B738,2147.0933333333332
7409,Historical Data,B738,2009.344
7410,Historical Data,B738,1463.1584761904762
7411,Historical Data,B738,2262.3416470588236
7412,Historical Data,A320,2119.3066666666664
7413,Historical Data,B738,2348.5049696969695
7414,Historical Data,B738,1384.583515151515
7415,Historical Data,B738,2189.1809523809525
7416,Historical Data,B738,2383.306666666667
7417,Historical Data,B738,2622.453333333334
7418,Historical Data,B738,2488.64
7419,Historical Data,B738,1962.7306666666668
7420,Historical Data,B738,1795.9253333333334
7421,Historical Data,B738,2651.5733333333333
7422,Historical Data,B738,2331.2533333333336
7423,Historical Data,B738,1173.6000000000001
7424,Historical Data,B738,1505.0026666666665
7425,Historical Data,B738,2349.1733333333336
7426,Historical Data,B738,1203.92
7427,Historical Data,B738,2773.5040000000004
7428,Historical Data,B738,2404.8213333333333
7429,Historical Data,B738,2241.866666666667
7430,Historical Data,B738,2604.106666666667
7431,Historical Data,B738,2835.4026666666673
7432,Historical Data,B738,2397.6761904761906
7433,Historical Data,B738,2653.76
7434,Historical Data,B738,2446.7200000000003
7435,Historical Data,B738,1835.333333333333
7436,Historical Data,A320,1617.1733333333334
7437,Historical Data,B738,1978.2666666666669
7438,Historical Data,B738,1991.36
7439,Historical Data,B738,2373.253333333333
7440,Historical Data,B738,2595.2
7441,Historical Data,B738,2773.6
7442,Historical Data,B738,2690.4320000000002
7443,Historical Data,B738,2536.64
7444,Historical Data,B738,2334.0266666666666
7445,Historical Data,B738,2631.2533333333336
7446,Historical Data,B738,2338.1013333333335
7447,Historical Data,B738,2336.888888888889
7448,Historical Data,B738,1374.9699047619047
7449,Historical Data,B738,1899.1466666666668
7450,Historical Data,B738,2156.96
7451,Historical Data,B738,2226.266666666667
7452,Historical Data,B738,2147.786666666667
7453,Historical Data,B738,2262.6133333333332
7454,Historical Data,B738,2478.186666666667
7455,Historical Data,B738,2065.424761904762
7456,Historical Data,B738,2274.133333333333
7457,Historical Data,B738,2144.133333333333
7458,Historical Data,B738,2133.866666666667
7459,Historical Data,B738,2555.7333333333336
7460,Historical Data,B738,2262.9866666666667
7461,Historical Data,B738,2168.416
7462,Historical Data,B738,2240.4266666666667
7463,Historical Data,B738,2522.08
7464,Historical Data,B738,2234.0533333333333
7465,Historical Data,B738,2186.933333333333
7466,Historical Data,B738,2679.52
7467,Historical Data,B738,2188.5333333333333
7468,Historical Data,A320,1334.7653333333333
7469,Historical Data,B738,1466.336
7470,Historical Data,B738,2317.52
7471,Historical Data,B738,1361.7493333333334
7472,Historical Data,B738,1232.3093333333331
7473,Historical Data,A320,1766.1333333333334
7474,Historical Data,A320,872.9066666666668
7475,Historical Data,A320,1740.661333333333
7476,Historical Data,A320,1164.4106666666664
7477,Historical Data,B738,2418.624
7478,Historical Data,B738,2235.04
7479,Historical Data,B738,2075.733333333333
7480,Historical Data,B738,1217.7386666666666
7481,Historical Data,B738,1926.464
7482,Historical Data,B738,1424.192
7483,Historical Data,B738,2113.3333333333335
7484,Historical Data,B738,2309.866666666667
7485,Historical Data,B738,2318.922666666667
7486,Historical Data,B738,1625.1946666666668
7487,Historical Data,B738,2422.0266666666666
7488,Historical Data,B738,2270.5493333333334
7489,Historical Data,B738,2142.592
7490,Historical Data,B738,2696.64
7491,Historical Data,B738,2141.866666666667
7492,Historical Data,B738,2162.7466666666664
7493,Historical Data,A320,1879.84
7494,Historical Data,B738,1426.104
7495,Historical Data,B738,2256.08
7496,Historical Data,B738,2338.08
7497,Historical Data,B738,2104.0533333333333
7498,Historical Data,B738,2562.9866666666667
7499,Historical Data,B738,1939.9078787878786
7500,Historical Data,B738,1617.4346666666668
7501,Historical Data,B738,1863.2666666666667
7502,Historical Data,B738,574.2933333333334
7503,Historical Data,B738,2643.0933333333337
7504,Historical Data,B738,1595.3733333333332
7505,Historical Data,B738,1847.392
7506,Historical Data,B738,1648.2133333333331
7507,Historical Data,B738,1000.6933333333334
7508,Historical Data,B738,2434.7733333333335
7509,Historical Data,B738,2478.5066666666667
7510,Historical Data,A320,1581.886095238095
7511,Historical Data,B738,2373.9733333333334
7512,Historical Data,B738,2176.5066666666667
7513,Historical Data,B738,2272.5333333333333
7514,Historical Data,B738,2425.0133333333333
7515,Historical Data,B738,2314.3466666666664
7516,Historical Data,B738,2348.64
7517,Historical Data,B738,1829.2586666666666
7518,Historical Data,B738,2230.186666666667
7519,Historical Data,B738,2487.338666666667
7520,Historical Data,B738,2255.893333333333
7521,Historical Data,B738,2378.2506666666663
7522,Historical Data,B738,2242.24
7523,Historical Data,B738,2219.7333333333336
7524,Historical Data,B738,1527.2
7525,Historical Data,B738,2351.500952380952
7526,Historical Data,B738,2313.12
7527,Historical Data,B738,1892.24
7528,Historical Data,B738,2100.0
7529,Historical Data,B738,2392.64
7530,Historical Data,B738,2600.586666666667
7531,Historical Data,B738,2490.9866666666667
7532,Historical Data,B738,2388.5828571428574
7533,Historical Data,B738,2507.866666666667
7534,Historical Data,B738,2558.0266666666666
7535,Historical Data,B738,2278.346666666667
7536,Historical Data,B738,2642.293333333333
7537,Historical Data,B738,2734.666666666666
7538,Historical Data,B738,2327.9644444444443
7539,Historical Data,B738,2262.0800000000004
7540,Historical Data,B738,2204.0533333333333
7541,Historical Data,B738,2175.36
7542,Historical Data,B738,2211.445333333333
7543,Historical Data,B738,2324.7466666666664
7544,Historical Data,B738,2266.826666666667
7545,Historical Data,B738,2305.76
7546,Historical Data,B738,2380.8533333333335
7547,Historical Data,B738,2440.0533333333337
7548,Historical Data,B738,2416.48
7549,Historical Data,B738,2405.44
7550,Historical Data,B738,1577.013333333333
7551,Historical Data,B738,2172.96
7552,Historical Data,B738,2438.2186666666666
7553,Historical Data,B738,2463.9466666666667
7554,Historical Data,B738,2306.2933333333335
7555,Historical Data,B738,1826.0266666666666
7556,Historical Data,B738,2309.3333333333335
7557,Historical Data,B738,2246.933333333333
7558,Historical Data,B738,2186.8266666666664
7559,Historical Data,B738,2375.413333333333
7560,Historical Data,B738,2600.7466666666664
7561,Historical Data,B738,2710.56
7562,Historical Data,B738,2385.893333333333
7563,Historical Data,B738,2499.626666666667
7564,Historical Data,B738,2128.693333333333
7565,Historical Data,B738,2268.8533333333335
7566,Historical Data,B738,2299.2838095238094
7567,Historical Data,B738,1662.2186666666664
7568,Historical Data,B738,1496.2240000000002
7569,Historical Data,B738,2240.88
7570,Historical Data,B738,2170.019047619048
7571,Historical Data,B738,2176.3809523809523
7572,Historical Data,B738,2311.3333333333335
7573,Historical Data,B738,2128.1638095238095
7574,Historical Data,B738,1884.24
7575,Historical Data,B738,2111.6
7576,Historical Data,B738,1986.1333333333334
7577,Historical Data,B738,2136.5066666666667
7578,Historical Data,B738,2320.693333333333
7579,Historical Data,A320,1654.56
7580,Historical Data,A320,1728.3657142857146
7581,Historical Data,A320,1837.8133333333335
7582,Historical Data,A320,1985.0133333333333
7583,Historical Data,B738,2025.9199999999996
7584,Historical Data,B738,2221.44
7585,Historical Data,B738,2261.5314285714285
7586,Historical Data,B738,2072.3733333333334
7587,Historical Data,B738,1984.88
7588,Historical Data,B738,2137.4666666666667
7589,Historical Data,B738,2007.0171428571425
7590,Historical Data,A321,1899.8666666666666
7591,Historical Data,B738,2738.88
7592,Historical Data,B738,2696.4266666666663
7593,Historical Data,B738,1902.5866666666666
7594,Historical Data,B738,2199.4933333333333
7595,Historical Data,A320,1915.3866666666668
7596,Historical Data,B738,2423.6800000000003
7597,Historical Data,B738,2370.2533333333336
7598,Historical Data,B738,2165.3622857142855
7599,Historical Data,B738,2398.5600000000004
7600,Historical Data,B738,1504.5120000000002
7601,Historical Data,B738,2051.9733333333334
7602,Historical Data,B738,2129.001904761905
7603,Historical Data,B738,2227.6
7604,Historical Data,B738,2394.346666666667
7605,Historical Data,B738,2409.28
7606,Historical Data,B738,2434.08
7607,Historical Data,B738,2395.5840000000003
7608,Historical Data,B738,2419.0933333333332
7609,Historical Data,B738,2491.2746666666667
7610,Historical Data,B738,2943.68
7611,Historical Data,B738,2484.0533333333333
7612,Historical Data,B738,2205.92
7613,Historical Data,B738,2362.56
7614,Historical Data,B738,2119.6000000000004
7615,Historical Data,B738,2230.0533333333333
7616,Historical Data,B738,2615.4666666666667
7617,Historical Data,B738,2343.4133333333334
7618,Historical Data,B738,2488.96
7619,Historical Data,B738,2245.44
7620,Historical Data,B738,2210.5333333333333
7621,Historical Data,B738,1913.573333333333
7622,Historical Data,B738,2152.026666666666
7623,Historical Data,B738,2108.762412698413
7624,Historical Data,B738,2127.333333333333
7625,Historical Data,B738,2097.9733333333334
7626,Historical Data,B738,2179.2266666666665
7627,Historical Data,B738,2121.546666666667
7628,Historical Data,B738,2336.853333333333
7629,Historical Data,B738,1583.5542857142857
7630,Historical Data,B738,2038.6666666666663
7631,Historical Data,B738,1743.573333333333
7632,Historical Data,B738,2177.3142857142857
7633,Historical Data,B738,1692.1066666666668
7634,Historical Data,B738,2251.7866666666664
7635,Historical Data,B738,834.8533333333335
7636,Historical Data,B738,2413.866666666667
7637,Historical Data,B738,1603.1573333333333
7638,Historical Data,B738,1435.6906666666669
7639,Historical Data,B738,1379.946666666667
7640,Historical Data,B738,1281.3653333333336
7641,Historical Data,B738,1811.9733333333334
7642,Historical Data,B738,2208.133333333333
7643,Historical Data,B738,2232.9066666666668
7644,Historical Data,B738,2216.453333333333
7645,Historical Data,B738,2245.1733333333336
7646,Historical Data,B738,2396.0533333333333
7647,Historical Data,B738,2448.6400000000003
7648,Historical Data,B738,2221.0317575757576
7649,Historical Data,B738,2336.9066666666668
7650,Historical Data,B738,1940.506666666667
7651,Historical Data,B738,2012.8304761904762
7652,Historical Data,B738,3004.3626666666664
7653,Historical Data,B738,1991.5733333333335
7654,Historical Data,B738,2579.6266666666666
7655,Historical Data,B738,2424.0533333333333
7656,Historical Data,B738,2444.826666666667
7657,Historical Data,B738,2353.28
7658,Historical Data,B738,2440.373333333333
7659,Historical Data,B738,2121.1733333333336
7660,Historical Data,B738,1972.6666666666665
7661,Historical Data,B738,2070.96
7662,Historical Data,B738,2344.0533333333333
7663,Historical Data,B738,1455.8574545454549
7664,Historical Data,B738,2235.306666666667
7665,Historical Data,B738,2446.346666666667
7666,Historical Data,B738,2613.706666666667
7667,Historical Data,B738,2025.493333333333
7668,Historical Data,B738,2255.8133333333335
7669,Historical Data,B738,1999.6
7670,Historical Data,B738,2247.3866666666663
7671,Historical Data,B738,2872.4266666666667
7672,Historical Data,B738,2254.5066666666667
7673,Historical Data,B738,2361.28
7674,Historical Data,B738,2640.96
7675,Historical Data,B738,1932.6933333333334
7676,Historical Data,B738,2539.1542857142854
7677,Historical Data,A321,1595.8666666666668
7678,Historical Data,B738,2543.253333333333
7679,Historical Data,B738,2196.2933333333335
7680,Historical Data,B738,2280.849523809524
7681,Historical Data,B738,2176.6400000000003
7682,Historical Data,B738,2168.312380952381
7683,Historical Data,B738,2156.441904761905
7684,Historical Data,B738,2218.5333333333333
7685,Historical Data,B738,1966.5980952380953
7686,Historical Data,B738,2333.0933333333332
7687,Historical Data,B738,2136.9706666666666
7688,Historical Data,B738,2221.0133333333333
7689,Historical Data,B738,2375.4666666666667
7690,Historical Data,B738,2219.4933333333333
7691,Historical Data,B738,2171.2533333333336
7692,Historical Data,B738,1534.88
7693,Historical Data,B738,2203.76
7694,Historical Data,B738,2255.68
7695,Historical Data,B738,2255.9733333333334
7696,Historical Data,B738,2318.24
7697,Historical Data,B738,2492.0
7698,Historical Data,B738,2392.16
7699,Historical Data,B738,2162.293333333333
7700,Historical Data,B738,2235.2
7701,Historical Data,B738,2215.52
7702,Historical Data,B738,2153.7066666666665
7703,Historical Data,B738,2188.9066666666668
7704,Historical Data,B738,2042.7733333333335
7705,Historical Data,B738,1518.4160000000002
7706,Historical Data,B738,1631.4346666666668
7707,Historical Data,B738,1231.872
7708,Historical Data,B738,2189.146666666667
7709,Historical Data,B738,2208.9066666666663
7710,Historical Data,B738,2170.666666666667
7711,Historical Data,B738,2385.138666666667
7712,Historical Data,B738,2433.28
7713,Historical Data,B738,2330.5333333333333
7714,Historical Data,B738,1626.3288888888887
7715,Historical Data,B738,2331.5733333333333
7716,Historical Data,B738,2369.146666666667
7717,Historical Data,B738,2161.733333333333
7718,Historical Data,B738,2216.693333333333
7719,Historical Data,B738,2019.4666666666665
7720,Historical Data,B738,2290.693333333333
7721,Historical Data,B738,1191.9146666666668
7722,Historical Data,B738,2293.6355555555556
7723,Historical Data,B738,2307.1733333333336
7724,Historical Data,B738,2250.88
7725,Historical Data,B738,2167.893333333334
7726,Historical Data,B738,2013.8133333333335
7727,Historical Data,B738,2316.546666666667
7728,Historical Data,B738,1802.9561904761906
7729,Historical Data,B738,2357.173333333333
7730,Historical Data,B738,2322.6133333333332
7731,Historical Data,B738,2348.8
7732,Historical Data,B738,2417.4399999999996
7733,Historical Data,B738,1865.1466666666668
7734,Historical Data,B738,2334.08
7735,Historical Data,B738,2187.146666666667
7736,Historical Data,B738,1636.2956190476189
7737,Historical Data,A320,1347.8613333333335
7738,Historical Data,B738,2195.847619047619
7739,Historical Data,B738,2204.346666666667
7740,Historical Data,B738,1614.9295238095237
7741,Historical Data,B738,1603.5123809523811
7742,Historical Data,B738,2207.28
7743,Historical Data,B738,2120.9066666666668
7744,Historical Data,B738,1858.2320000000002
7745,Historical Data,B738,2086.693333333333
7746,Historical Data,B738,1957.3333333333335
7747,Historical Data,B738,2422.986666666666
7748,Historical Data,B738,2457.1733333333336
7749,Historical Data,B738,2211.3866666666668
7750,Historical Data,B738,1468.928
7751,Historical Data,B738,2563.2000000000003
7752,Historical Data,B738,2562.56
7753,Historical Data,B738,2393.2266666666665
7754,Historical Data,B738,2181.1093333333333
7755,Historical Data,B738,2424.853333333334
7756,Historical Data,B738,2441.333333333334
7757,Historical Data,B738,2577.44
7758,Historical Data,B738,2770.1333333333337
7759,Historical Data,B738,1878.8
7760,Historical Data,B738,2816.0533333333333
7761,Historical Data,B738,1566.08
7762,Historical Data,B738,1037.6
7763,Historical Data,B738,1529.1413333333333
7764,Historical Data,B738,2228.773333333333
7765,Historical Data,B738,2291.253333333333
7766,Historical Data,B738,1884.5866666666668
7767,Historical Data,B738,2135.76
7768,Historical Data,B738,1133.9253333333336
7769,Historical Data,B738,2338.8952380952383
7770,Historical Data,B738,2315.68
7771,Historical Data,B738,2608.586666666667
7772,Historical Data,B738,2322.4
7773,Historical Data,B738,2378.1866666666665
7774,Historical Data,B738,2320.6019047619047
7775,Historical Data,B738,2532.373333333334
7776,Historical Data,B738,2323.4666666666667
7777,Historical Data,B738,2598.186666666667
7778,Historical Data,B738,2372.346666666667
7779,Historical Data,B738,2352.48
7780,Historical Data,B738,2176.48
7781,Historical Data,B738,1387.7706666666668
7782,Historical Data,B738,2241.7493333333337
7783,Historical Data,B738,2255.2533333333336
7784,Historical Data,B738,1205.728
7785,Historical Data,B738,2296.0
7786,Historical Data,B738,2523.0133333333333
7787,Historical Data,B738,2324.9066666666668
7788,Historical Data,B738,2345.482666666667
7789,Historical Data,B738,2604.8
7790,Historical Data,B738,2385.68
7791,Historical Data,A320,2063.5733333333333
7792,Historical Data,B738,2509.9733333333334
7793,Historical Data,B738,2289.2
7794,Historical Data,B738,2228.16
7795,Historical Data,B738,2124.0
7796,Historical Data,B738,2259.146666666667
7797,Historical Data,B738,2222.5066666666667
7798,Historical Data,B738,2374.24
7799,Historical Data,B738,2155.6076190476188
7800,Historical Data,B738,2566.4914285714285
7801,Historical Data,B738,2307.653333333333
7802,Historical Data,B738,1939.2533333333333
7803,Historical Data,B738,1717.7866666666669
7804,Historical Data,B738,2238.4266666666667
7805,Historical Data,B738,2047.84
7806,Historical Data,B738,1967.447619047619
7807,Historical Data,B738,2151.84
7808,Historical Data,B738,2497.333333333333
7809,Historical Data,B738,2333.3866666666668
7810,Historical Data,B738,2136.2133333333336
7811,Historical Data,B738,2334.773333333333
7812,Historical Data,B738,2293.0133333333333
7813,Historical Data,B738,2412.3466666666664
7814,Historical Data,B738,2642.1333333333337
7815,Historical Data,B738,2293.12
7816,Historical Data,B738,2473.706666666667
7817,Historical Data,B738,2364.2514285714283
7818,Historical Data,B738,2214.826666666667
7819,Historical Data,B738,1974.533333333333
7820,Historical Data,B738,1557.5520000000001
7821,Historical Data,B738,2223.4133333333334
7822,Historical Data,B738,2283.5733333333333
7823,Historical Data,B738,2457.333333333333
7824,Historical Data,B738,2174.5866666666666
7825,Historical Data,B738,2010.9866666666662
7826,Historical Data,B738,2044.6666666666665
7827,Historical Data,B738,2592.16
7828,Historical Data,A320,1966.3466666666666
7829,Historical Data,B738,2388.453333333333
7830,Historical Data,A320,1948.16
7831,Historical Data,B738,2454.773333333333
7832,Historical Data,B738,2342.9866666666667
7833,Historical Data,B738,1038.5493333333334
7834,Historical Data,B738,2213.226666666667
7835,Historical Data,B738,2173.5733333333333
7836,Historical Data,B738,1819.8933333333332
7837,Historical Data,B738,1011.9466666666668
7838,Historical Data,B738,1268.533333333333
7839,Historical Data,B738,2455.813333333333
7840,Historical Data,B738,2193.6
7841,Historical Data,B738,2425.5466666666666
7842,Historical Data,B738,2495.36
7843,Historical Data,B738,2058.8266666666664
7844,Historical Data,B738,2339.3599999999997
7845,Historical Data,B738,2171.2
7846,Historical Data,B738,2341.813333333333
7847,Historical Data,B738,2026.446222222222
7848,Historical Data,B738,2662.773333333333
7849,Historical Data,B738,2329.546666666666
7850,Historical Data,B738,2138.88
7851,Historical Data,B738,2576.7466666666664
7852,Historical Data,B738,1848.56
7853,Historical Data,B738,1709.7485714285713
7854,Historical Data,B738,2058.441904761905
7855,Historical Data,B738,2360.7786666666666
7856,Historical Data,B738,2277.5359999999996
7857,Historical Data,B738,1223.4346666666668
7858,Historical Data,B738,1333.2685714285717
7859,Historical Data,B738,1442.328
7860,Historical Data,B738,2088.6079999999997
7861,Historical Data,B738,2252.0248888888887
7862,Historical Data,B738,2312.512
7863,Historical Data,B738,2421.2
7864,Historical Data,B738,2187.005714285714
7865,Historical Data,B738,1809.7200000000003
7866,Historical Data,B738,1294.4799999999998
7867,Historical Data,B738,2277.786666666667
7868,Historical Data,B738,2042.3733333333334
7869,Historical Data,B738,2051.2419047619046
7870,Historical Data,B738,2051.9733333333334
7871,Historical Data,B738,2188.0800000000004
7872,Historical Data,B738,2025.226666666667
7873,Historical Data,B738,2206.8266666666664
7874,Historical Data,B738,2199.733333333333
7875,Historical Data,B738,2122.186666666667
7876,Historical Data,B738,1349.7866666666669
7877,Historical Data,B738,1682.5866666666668
7878,Historical Data,B738,2335.626666666667
7879,Historical Data,B738,2356.8266666666664
7880,Historical Data,B738,2783.413333333333
7881,Historical Data,B738,2694.666666666666
7882,Historical Data,B738,2307.546666666667
7883,Historical Data,B738,2679.733333333333
7884,Historical Data,B738,2254.666666666667
7885,Historical Data,B738,2247.626666666667
7886,Historical Data,B738,2406.552380952381
7887,Historical Data,B738,2320.9066666666668
7888,Historical Data,B738,2313.7066666666665
7889,Historical Data,B738,2351.84
7890,Historical Data,B738,2241.6190476190477
7891,Historical Data,B738,2290.666666666667
7892,Historical Data,B738,2179.7333333333336
7893,Historical Data,B738,2153.12
7894,Historical Data,B738,2210.4266666666663
7895,Historical Data,B738,2826.08
7896,Historical Data,B738,1932.426666666667
7897,Historical Data,B738,2275.84
7898,Historical Data,B738,2189.733333333333
7899,Historical Data,B738,2172.106666666667
7900,Historical Data,B738,2270.9333333333334
7901,Historical Data,B738,2124.373333333333
7902,Historical Data,B738,2376.64
7903,Historical Data,B738,2023.44
7904,Historical Data,B738,2276.6133333333332
7905,Historical Data,B738,1933.04
7906,Historical Data,B738,2416.0533333333333
7907,Historical Data,B738,2335.92
7908,Historical Data,B738,2289.653333333333
7909,Historical Data,B738,1882.08
7910,Historical Data,B738,2432.5333333333333
7911,Historical Data,B738,1632.2133333333331
7912,Historical Data,B738,1392.3733333333334
7913,Historical Data,B738,2547.1161904761907
7914,Historical Data,B738,2447.7653333333333
